product_id,product_name,category,warehouse,location,quantity,price,supplier,status,last_restocked
40043,Widget C,ELECTRONICS,Warehouse 3,Aisle 1,153,0,Supplier C,Low Stock,2023-01-15
40044,Gadget X,TOYS,Warehouse 1,Aisle 3,117,0,Supplier B,In Stock,2022-12-20
40045,Gadget Z,CLOTHING,Warehouse 2,Aisle 1,0,48.53,Supplier A,Out Of Stock,2023-04-25
40046,Gadget Y,CLOTHING,Warehouse 3,Aisle 5,200,42.84,Supplier C,Low Stock,2022-12-20
40047,Widget B,TOYS,Warehouse 1,Aisle 2,200,36.78,Supplier D,Out Of Stock,2023-03-05
40048,Gadget Z,ELECTRONICS,Warehouse 1,Aisle 5,0,38.79,Supplier C,Low Stock,2023-04-25
40049,Widget C,CLOTHING,Warehouse 1,Aisle 3,280,0,Supplier D,Out Of Stock,2023-04-25
40050,Widget C,ELECTRONICS,Warehouse 1,Aisle 2,0,39.2,Supplier C,In Stock,2023-04-25
40051,Gadget Y,FURNITURE,Warehouse 2,Aisle 4,200,24.92,Supplier D,In Stock,2023-01-15
40052,Widget C,TOYS,Warehouse 2,Aisle 2,0,36.13,Supplier B,Low Stock,2023-03-05
40053,Widget A,FURNITURE,Warehouse 3,Aisle 4,97,33.69,Supplier D,In Stock,2023-03-05
40054,Widget A,TOYS,Warehouse 1,Aisle 5,0,45.29,Supplier A,Low Stock,2022-12-20
40055,Gadget Y,FURNITURE,Warehouse 3,Aisle 1,66,0,Supplier D,In Stock,2023-04-25
40056,Gadget X,CLOTHING,Warehouse 1,Aisle 2,262,48.85,Supplier C,Low Stock,2023-03-05
40057,Gadget Z,CLOTHING,Warehouse 3,Aisle 4,0,0,Supplier C,Out Of Stock,2023-04-25
40058,Gadget Z,FURNITURE,Warehouse 3,Aisle 3,0,48.1,Supplier C,In Stock,2023-03-05
40059,Widget A,FURNITURE,Warehouse 3,Aisle 4,0,43.98,Supplier C,In Stock,2023-04-25
40060,Widget A,ELECTRONICS,Warehouse 1,Aisle 3,200,0,Supplier A,Out Of Stock,2023-04-25
40061,Widget C,CLOTHING,Warehouse 2,Aisle 1,0,26.71,Supplier C,Low Stock,2023-04-25
40062,Gadget Z,ELECTRONICS,Warehouse 3,Aisle 4,200,0,Supplier C,In Stock,2023-03-05
40063,Gadget Z,CLOTHING,Warehouse 3,Aisle 2,0,13.87,Supplier A,Low Stock,2023-04-25
40064,Gadget Z,ELECTRONICS,Warehouse 1,Aisle 4,0,43.8,Supplier A,Low Stock,2022-12-20
40065,Gadget Z,ELECTRONICS,Warehouse 1,Aisle 1,0,0,Supplier B,In Stock,2022-12-20
40066,Widget C,TOYS,Warehouse 1,Aisle 4,203,0,Supplier D,Out Of Stock,2023-03-05
40067,Gadget X,ELECTRONICS,Warehouse 2,Aisle 5,0,14.34,Supplier B,In Stock,2023-04-25
40068,Gadget Z,ELECTRONICS,Warehouse 2,Aisle 4,0,0,Supplier B,In Stock,2022-12-20
40069,Widget A,FURNITURE,Warehouse 1,Aisle 5,200,43.84,Supplier C,Out Of Stock,2023-04-25
40070,Gadget Z,FURNITURE,Warehouse 3,Aisle 1,200,0,Supplier D,Low Stock,2023-04-25
40071,Widget A,CLOTHING,Warehouse 2,Aisle 1,191,40.07,Supplier D,Low Stock,2023-04-25
40072,Gadget Y,CLOTHING,Warehouse 3,Aisle 4,78,29.39,Supplier B,Low Stock,2023-04-25
40073,Gadget X,ELECTRONICS,Warehouse 3,Aisle 5,0,32.42,Supplier A,Low Stock,2023-04-25
40074,Widget A,ELECTRONICS,Warehouse 1,Aisle 1,92,16.91,Supplier C,Low Stock,2022-12-20
40075,Widget C,ELECTRONICS,Warehouse 2,Aisle 3,0,0,Supplier A,Out Of Stock,2023-03-05
40076,Gadget X,TOYS,Warehouse 3,Aisle 1,200,21.1,Supplier D,In Stock,2023-04-25
40077,Gadget Y,FURNITURE,Warehouse 2,Aisle 3,298,0,Supplier D,Low Stock,2023-01-15
40078,Widget C,TOYS,Warehouse 1,Aisle 1,200,35.05,Supplier B,Low Stock,2023-04-25
40079,Gadget X,TOYS,Warehouse 2,Aisle 2,278,0,Supplier D,In Stock,2023-01-15
40080,Widget C,TOYS,Warehouse 3,Aisle 4,200,22.16,Supplier B,Out Of Stock,2023-01-15
40081,Widget B,TOYS,Warehouse 1,Aisle 1,90,17.37,Supplier D,Out Of Stock,2023-03-05
40082,Widget B,TOYS,Warehouse 2,Aisle 5,250,0,Supplier A,In Stock,2022-12-20
40083,Gadget Z,FURNITURE,Warehouse 1,Aisle 2,200,0,Supplier D,In Stock,2023-01-15
40084,Gadget X,ELECTRONICS,Warehouse 2,Aisle 3,200,0,Supplier D,Out Of Stock,2023-04-25
40085,Gadget Z,CLOTHING,Warehouse 3,Aisle 3,0,11.51,Supplier D,Low Stock,2023-01-15
40086,Gadget X,TOYS,Warehouse 3,Aisle 4,93,15.94,Supplier A,In Stock,2023-04-25
40087,Gadget Y,FURNITURE,Warehouse 1,Aisle 5,0,0,Supplier A,Out Of Stock,2023-01-15
40088,Widget A,CLOTHING,Warehouse 2,Aisle 2,82,0,Supplier D,Out Of Stock,2022-12-20
40089,Gadget Y,TOYS,Warehouse 3,Aisle 4,289,0,Supplier C,In Stock,2022-12-20
40090,Gadget Z,CLOTHING,Warehouse 1,Aisle 2,200,0,Supplier A,Out Of Stock,2023-04-25
40091,Gadget Z,ELECTRONICS,Warehouse 2,Aisle 4,200,0,Supplier C,Out Of Stock,2022-12-20
40092,Gadget Z,TOYS,Warehouse 2,Aisle 5,200,0,Supplier C,In Stock,2023-03-05
40093,Gadget Z,TOYS,Warehouse 3,Aisle 2,180,0,Supplier B,Low Stock,2023-01-15
40094,Widget C,ELECTRONICS,Warehouse 1,Aisle 5,157,0,Supplier A,In Stock,2023-04-25
40095,Widget A,ELECTRONICS,Warehouse 3,Aisle 1,0,12.54,Supplier D,In Stock,2023-01-15
40096,Widget B,TOYS,Warehouse 2,Aisle 2,0,11.34,Supplier B,Low Stock,2023-01-15
40097,Gadget Y,ELECTRONICS,Warehouse 3,Aisle 3,0,34.5,Supplier B,Low Stock,2022-12-20
40098,Gadget X,TOYS,Warehouse 3,Aisle 4,202,0,Supplier C,Out Of Stock,2022-12-20
40099,Gadget X,CLOTHING,Warehouse 2,Aisle 1,300,0,Supplier D,Low Stock,2023-01-15
40100,Widget B,FURNITURE,Warehouse 1,Aisle 4,200,0,Supplier C,Low Stock,2023-03-05
40101,Gadget X,CLOTHING,Warehouse 1,Aisle 2,223,43.28,Supplier A,Out Of Stock,2023-04-25
40102,Gadget Y,TOYS,Warehouse 3,Aisle 1,0,16.98,Supplier A,Low Stock,2022-12-20
40103,Gadget Y,FURNITURE,Warehouse 3,Aisle 5,255,0,Supplier C,In Stock,2023-04-25
40104,Gadget X,ELECTRONICS,Warehouse 1,Aisle 4,0,10.47,Supplier D,Out Of Stock,2023-04-25
40105,Widget C,CLOTHING,Warehouse 1,Aisle 2,200,40.39,Supplier B,Out Of Stock,2023-01-15
40106,Widget B,ELECTRONICS,Warehouse 2,Aisle 3,266,0,Supplier A,In Stock,2023-04-25
40107,Widget A,CLOTHING,Warehouse 2,Aisle 3,0,13.05,Supplier D,In Stock,2023-01-15
40108,Widget B,FURNITURE,Warehouse 1,Aisle 1,0,44.49,Supplier C,Low Stock,2023-04-25
40109,Widget B,FURNITURE,Warehouse 3,Aisle 2,200,31.66,Supplier B,In Stock,2023-04-25
40110,Widget B,TOYS,Warehouse 3,Aisle 1,200,0,Supplier B,Out Of Stock,2023-04-25
40111,Widget A,CLOTHING,Warehouse 1,Aisle 2,0,26.88,Supplier B,Out Of Stock,2022-12-20
40112,Gadget Y,TOYS,Warehouse 2,Aisle 3,200,26.47,Supplier D,Low Stock,2023-03-05
40113,Widget B,CLOTHING,Warehouse 1,Aisle 5,0,46.76,Supplier C,In Stock,2023-04-25
40114,Widget C,FURNITURE,Warehouse 2,Aisle 2,200,0,Supplier A,Low Stock,2023-03-05
40115,Gadget X,TOYS,Warehouse 1,Aisle 1,200,0,Supplier A,In Stock,2023-03-05
40116,Widget A,ELECTRONICS,Warehouse 1,Aisle 4,200,0,Supplier B,Out Of Stock,2023-03-05
40117,Widget B,ELECTRONICS,Warehouse 2,Aisle 3,0,0,Supplier D,Low Stock,2022-12-20
40118,Gadget Y,FURNITURE,Warehouse 2,Aisle 1,102,0,Supplier D,Out Of Stock,2023-01-15
40119,Gadget Z,CLOTHING,Warehouse 2,Aisle 3,200,16.14,Supplier A,Low Stock,2023-01-15
40120,Gadget Z,CLOTHING,Warehouse 1,Aisle 2,289,0,Supplier C,In Stock,2023-04-25
40121,Gadget X,FURNITURE,Warehouse 2,Aisle 1,200,0,Supplier C,Low Stock,2023-01-15
40122,Widget C,CLOTHING,Warehouse 2,Aisle 4,200,39.81,Supplier D,Low Stock,2023-03-05
40123,Gadget X,FURNITURE,Warehouse 1,Aisle 3,200,40.69,Supplier A,Out Of Stock,2023-01-15
40124,Gadget X,CLOTHING,Warehouse 1,Aisle 2,200,0,Supplier D,Low Stock,2023-03-05
40125,Gadget Z,CLOTHING,Warehouse 1,Aisle 1,200,0,Supplier D,Out Of Stock,2023-04-25
40126,Widget A,FURNITURE,Warehouse 3,Aisle 3,200,0,Supplier B,Out Of Stock,2023-03-05
40127,Widget A,CLOTHING,Warehouse 1,Aisle 1,255,0,Supplier C,Out Of Stock,2023-03-05
40128,Widget C,ELECTRONICS,Warehouse 1,Aisle 1,0,27.58,Supplier A,In Stock,2023-01-15
40129,Widget B,TOYS,Warehouse 2,Aisle 1,0,0,Supplier C,Out Of Stock,2023-04-25
40130,Gadget X,TOYS,Warehouse 1,Aisle 1,219,0,Supplier D,Out Of Stock,2022-12-20
40131,Gadget Y,CLOTHING,Warehouse 3,Aisle 4,127,28.25,Supplier D,Low Stock,2023-03-05
40132,Widget C,ELECTRONICS,Warehouse 2,Aisle 1,71,11.45,Supplier C,Out Of Stock,2023-04-25
40133,Widget B,TOYS,Warehouse 2,Aisle 5,83,42.47,Supplier D,Low Stock,2023-01-15
40134,Gadget Z,FURNITURE,Warehouse 1,Aisle 5,166,34.33,Supplier B,Out Of Stock,2022-12-20
40135,Widget B,CLOTHING,Warehouse 1,Aisle 1,284,0,Supplier C,Low Stock,2023-03-05
40136,Gadget Z,ELECTRONICS,Warehouse 1,Aisle 4,70,0,Supplier D,Low Stock,2023-03-05
40137,Gadget X,FURNITURE,Warehouse 1,Aisle 5,0,20.46,Supplier D,Low Stock,2023-04-25
40138,Widget C,FURNITURE,Warehouse 3,Aisle 1,247,0,Supplier A,Out Of Stock,2023-04-25
40139,Gadget X,FURNITURE,Warehouse 2,Aisle 4,0,40.17,Supplier C,In Stock,2023-04-25
40140,Widget A,TOYS,Warehouse 1,Aisle 5,0,47.75,Supplier B,Out Of Stock,2023-01-15
40141,Gadget Z,ELECTRONICS,Warehouse 3,Aisle 3,79,0,Supplier B,Low Stock,2023-04-25
40142,Widget B,FURNITURE,Warehouse 2,Aisle 4,200,33.34,Supplier A,Low Stock,2023-04-25
40143,Widget B,TOYS,Warehouse 3,Aisle 2,200,17.06,Supplier B,In Stock,2023-01-15
40144,Gadget Y,CLOTHING,Warehouse 3,Aisle 2,0,0,Supplier C,Low Stock,2023-03-05
40145,Gadget X,TOYS,Warehouse 2,Aisle 2,236,0,Supplier D,Out Of Stock,2023-03-05
40146,Widget B,CLOTHING,Warehouse 2,Aisle 4,200,0,Supplier C,In Stock,2022-12-20
40147,Gadget Y,FURNITURE,Warehouse 2,Aisle 4,174,0,Supplier D,Out Of Stock,2022-12-20
40148,Gadget X,FURNITURE,Warehouse 1,Aisle 3,0,0,Supplier B,In Stock,2023-04-25
40149,Gadget Z,CLOTHING,Warehouse 1,Aisle 3,56,23.25,Supplier D,Out Of Stock,2022-12-20
40150,Widget A,ELECTRONICS,Warehouse 2,Aisle 5,200,0,Supplier B,Out Of Stock,2023-04-25
40151,Gadget Y,CLOTHING,Warehouse 1,Aisle 5,138,42.51,Supplier C,In Stock,2023-03-05
40152,Gadget Y,CLOTHING,Warehouse 3,Aisle 1,79,0,Supplier B,Out Of Stock,2023-01-15
40153,Gadget Y,FURNITURE,Warehouse 2,Aisle 4,298,11.67,Supplier B,In Stock,2023-01-15
40154,Gadget X,FURNITURE,Warehouse 1,Aisle 3,200,40.07,Supplier B,Out Of Stock,2023-01-15
40155,Widget C,ELECTRONICS,Warehouse 1,Aisle 1,79,42.53,Supplier A,Low Stock,2023-04-25
40156,Gadget Z,CLOTHING,Warehouse 1,Aisle 5,194,0,Supplier B,Low Stock,2023-01-15
40157,Widget C,FURNITURE,Warehouse 3,Aisle 5,200,0,Supplier C,Low Stock,2023-04-25
40158,Gadget Z,ELECTRONICS,Warehouse 1,Aisle 4,0,47.22,Supplier D,In Stock,2023-04-25
40159,Gadget Y,TOYS,Warehouse 2,Aisle 3,0,49.74,Supplier D,Low Stock,2022-12-20
40160,Gadget Y,FURNITURE,Warehouse 3,Aisle 4,0,20.38,Supplier C,In Stock,2023-03-05
40161,Gadget Z,FURNITURE,Warehouse 1,Aisle 4,200,0,Supplier C,In Stock,2023-03-05
40162,Widget B,FURNITURE,Warehouse 3,Aisle 5,200,0,Supplier B,In Stock,2022-12-20
40163,Gadget Z,CLOTHING,Warehouse 3,Aisle 2,0,45.7,Supplier B,Out Of Stock,2023-01-15
40164,Gadget Y,CLOTHING,Warehouse 1,Aisle 1,200,0,Supplier C,Out Of Stock,2023-04-25
40165,Widget C,TOYS,Warehouse 2,Aisle 4,200,47.17,Supplier A,In Stock,2023-04-25
40166,Widget A,ELECTRONICS,Warehouse 3,Aisle 2,0,10.95,Supplier D,In Stock,2023-04-25
40167,Widget B,TOYS,Warehouse 2,Aisle 2,148,24.31,Supplier A,In Stock,2022-12-20
40168,Gadget X,CLOTHING,Warehouse 1,Aisle 5,200,47.46,Supplier A,Out Of Stock,2023-04-25
40169,Gadget Y,TOYS,Warehouse 1,Aisle 1,200,0,Supplier B,Low Stock,2022-12-20
40170,Widget C,TOYS,Warehouse 3,Aisle 5,200,43.09,Supplier C,Low Stock,2023-01-15
40171,Widget A,FURNITURE,Warehouse 2,Aisle 2,200,22.41,Supplier D,Out Of Stock,2023-01-15
40172,Widget C,FURNITURE,Warehouse 2,Aisle 4,200,0,Supplier B,Low Stock,2023-04-25
40173,Widget A,ELECTRONICS,Warehouse 2,Aisle 2,56,43.19,Supplier D,Low Stock,2023-04-25
40174,Widget B,FURNITURE,Warehouse 3,Aisle 4,200,0,Supplier C,Low Stock,2023-03-05
40175,Widget B,CLOTHING,Warehouse 1,Aisle 5,0,28.67,Supplier A,Low Stock,2023-03-05
40176,Widget B,ELECTRONICS,Warehouse 2,Aisle 5,0,48.13,Supplier C,In Stock,2023-03-05
40177,Widget C,TOYS,Warehouse 2,Aisle 5,200,48.57,Supplier C,Out Of Stock,2023-04-25
40178,Gadget X,CLOTHING,Warehouse 2,Aisle 4,0,0,Supplier A,In Stock,2022-12-20
40179,Widget C,ELECTRONICS,Warehouse 3,Aisle 2,0,0,Supplier D,Low Stock,2022-12-20
40180,Widget A,ELECTRONICS,Warehouse 2,Aisle 5,200,0,Supplier A,Low Stock,2023-03-05
40181,Gadget Z,FURNITURE,Warehouse 2,Aisle 3,99,26.41,Supplier B,In Stock,2023-03-05
40182,Widget B,FURNITURE,Warehouse 2,Aisle 1,200,18.51,Supplier C,Low Stock,2023-01-15
40183,Gadget Z,FURNITURE,Warehouse 3,Aisle 5,200,42.2,Supplier C,In Stock,2022-12-20
40184,Gadget X,TOYS,Warehouse 2,Aisle 5,254,39.7,Supplier D,Out Of Stock,2023-04-25
40185,Widget C,ELECTRONICS,Warehouse 3,Aisle 4,0,0,Supplier B,In Stock,2022-12-20
40186,Gadget Z,TOYS,Warehouse 3,Aisle 1,135,29.95,Supplier D,In Stock,2023-03-05
40187,Gadget Z,TOYS,Warehouse 2,Aisle 5,167,13.89,Supplier D,Low Stock,2023-03-05
40188,Gadget Y,ELECTRONICS,Warehouse 1,Aisle 1,98,33.79,Supplier A,Out Of Stock,2023-04-25
40189,Widget C,CLOTHING,Warehouse 1,Aisle 1,200,45.51,Supplier B,Out Of Stock,2023-01-15
40190,Widget A,FURNITURE,Warehouse 2,Aisle 5,200,0,Supplier C,Low Stock,2023-01-15
40191,Gadget Y,FURNITURE,Warehouse 3,Aisle 5,200,0,Supplier C,Out Of Stock,2023-03-05
40192,Gadget Z,TOYS,Warehouse 1,Aisle 5,193,0,Supplier A,Low Stock,2023-04-25
40193,Gadget Z,TOYS,Warehouse 3,Aisle 2,260,0,Supplier C,Low Stock,2023-04-25
40194,Widget A,FURNITURE,Warehouse 1,Aisle 3,0,0,Supplier D,Out Of Stock,2023-01-15
40195,Widget B,ELECTRONICS,Warehouse 1,Aisle 5,284,0,Supplier B,Low Stock,2023-01-15
40196,Gadget Z,CLOTHING,Warehouse 3,Aisle 4,0,10.24,Supplier C,Out Of Stock,2023-01-15
40197,Widget B,ELECTRONICS,Warehouse 1,Aisle 5,92,22.93,Supplier D,In Stock,2023-04-25
40198,Widget A,CLOTHING,Warehouse 1,Aisle 2,165,44.73,Supplier D,Low Stock,2023-04-25
40199,Gadget X,CLOTHING,Warehouse 3,Aisle 4,200,0,Supplier D,In Stock,2022-12-20
40200,Widget C,ELECTRONICS,Warehouse 1,Aisle 1,200,0,Supplier C,Low Stock,2023-03-05
40201,Gadget Z,CLOTHING,Warehouse 3,Aisle 4,278,0,Supplier D,Out Of Stock,2023-01-15
40202,Gadget Z,FURNITURE,Warehouse 3,Aisle 2,0,37.88,Supplier A,Out Of Stock,2022-12-20
40203,Gadget Y,ELECTRONICS,Warehouse 2,Aisle 4,179,0,Supplier A,In Stock,2023-04-25
40204,Gadget X,CLOTHING,Warehouse 3,Aisle 1,193,34.05,Supplier D,Out Of Stock,2022-12-20
40205,Widget B,FURNITURE,Warehouse 1,Aisle 4,200,25.98,Supplier C,In Stock,2022-12-20
40206,Widget A,CLOTHING,Warehouse 2,Aisle 3,0,0,Supplier B,Out Of Stock,2023-04-25
40207,Gadget X,TOYS,Warehouse 1,Aisle 3,0,19.42,Supplier D,Out Of Stock,2023-04-25
40208,Gadget X,ELECTRONICS,Warehouse 1,Aisle 1,271,0,Supplier D,Low Stock,2023-04-25
40209,Gadget Z,CLOTHING,Warehouse 1,Aisle 5,0,14.07,Supplier B,Low Stock,2022-12-20
40210,Widget A,CLOTHING,Warehouse 1,Aisle 1,53,0,Supplier D,Low Stock,2023-04-25
40211,Widget B,CLOTHING,Warehouse 2,Aisle 5,0,20.14,Supplier B,In Stock,2023-04-25
40212,Gadget Y,CLOTHING,Warehouse 3,Aisle 2,82,0,Supplier C,Out Of Stock,2023-01-15
40213,Widget B,CLOTHING,Warehouse 3,Aisle 1,200,0,Supplier C,In Stock,2023-03-05
40214,Gadget X,FURNITURE,Warehouse 2,Aisle 1,0,11.09,Supplier C,In Stock,2022-12-20
40215,Gadget X,TOYS,Warehouse 2,Aisle 3,156,30.78,Supplier C,Out Of Stock,2023-01-15
40216,Widget A,FURNITURE,Warehouse 2,Aisle 4,0,42.15,Supplier D,Out Of Stock,2023-01-15
40217,Gadget X,TOYS,Warehouse 1,Aisle 2,65,0,Supplier A,In Stock,2023-03-05
40218,Widget A,ELECTRONICS,Warehouse 2,Aisle 3,172,0,Supplier C,Low Stock,2023-01-15
40219,Gadget X,CLOTHING,Warehouse 3,Aisle 1,0,0,Supplier A,Out Of Stock,2023-03-05
40220,Widget B,FURNITURE,Warehouse 1,Aisle 4,0,0,Supplier C,Out Of Stock,2023-01-15
40221,Widget A,ELECTRONICS,Warehouse 1,Aisle 4,0,34.64,Supplier B,Out Of Stock,2023-04-25
40222,Gadget X,ELECTRONICS,Warehouse 3,Aisle 3,0,0,Supplier A,Low Stock,2023-04-25
40223,Widget C,ELECTRONICS,Warehouse 1,Aisle 2,62,0,Supplier A,In Stock,2022-12-20
40224,Gadget Z,FURNITURE,Warehouse 2,Aisle 2,200,17.7,Supplier D,In Stock,2022-12-20
40225,Gadget Y,ELECTRONICS,Warehouse 2,Aisle 1,0,11.22,Supplier A,Out Of Stock,2023-04-25
40226,Widget A,TOYS,Warehouse 3,Aisle 2,200,11.87,Supplier C,Low Stock,2023-04-25
40227,Gadget Y,ELECTRONICS,Warehouse 3,Aisle 5,200,0,Supplier B,In Stock,2023-04-25
40228,Gadget Z,ELECTRONICS,Warehouse 2,Aisle 5,200,0,Supplier A,Out Of Stock,2023-04-25
40229,Widget A,TOYS,Warehouse 2,Aisle 1,200,0,Supplier A,Low Stock,2022-12-20
40230,Widget A,FURNITURE,Warehouse 2,Aisle 1,0,46.96,Supplier B,In Stock,2023-03-05
40231,Widget B,TOYS,Warehouse 1,Aisle 5,292,49.17,Supplier A,Out Of Stock,2023-04-25
40232,Widget C,ELECTRONICS,Warehouse 3,Aisle 3,200,0,Supplier D,Low Stock,2023-04-25
40233,Gadget Y,FURNITURE,Warehouse 1,Aisle 4,0,0,Supplier A,Low Stock,2023-01-15
40234,Widget A,FURNITURE,Warehouse 2,Aisle 1,267,0,Supplier C,In Stock,2023-01-15
40235,Widget A,FURNITURE,Warehouse 3,Aisle 4,200,13.06,Supplier D,In Stock,2023-04-25
40236,Widget C,TOYS,Warehouse 2,Aisle 3,233,39.15,Supplier B,Out Of Stock,2023-01-15
40237,Widget B,CLOTHING,Warehouse 3,Aisle 1,0,21.49,Supplier A,In Stock,2023-04-25
40238,Widget B,CLOTHING,Warehouse 1,Aisle 1,0,0,Supplier D,In Stock,2022-12-20
40239,Widget B,CLOTHING,Warehouse 3,Aisle 1,200,30.39,Supplier D,Low Stock,2023-01-15
40240,Widget B,ELECTRONICS,Warehouse 1,Aisle 1,200,0,Supplier A,Low Stock,2023-01-15
40241,Gadget Y,CLOTHING,Warehouse 3,Aisle 5,200,0,Supplier D,Low Stock,2022-12-20
40242,Widget A,ELECTRONICS,Warehouse 2,Aisle 3,200,41.48,Supplier C,Low Stock,2023-04-25
40243,Widget C,ELECTRONICS,Warehouse 2,Aisle 3,210,0,Supplier C,Out Of Stock,2022-12-20
40244,Gadget Z,TOYS,Warehouse 3,Aisle 5,200,0,Supplier B,In Stock,2023-01-15
40245,Gadget X,FURNITURE,Warehouse 3,Aisle 1,0,0,Supplier B,In Stock,2023-04-25
40246,Gadget Y,TOYS,Warehouse 2,Aisle 2,200,0,Supplier B,In Stock,2023-04-25
40247,Widget B,TOYS,Warehouse 3,Aisle 2,172,0,Supplier A,Low Stock,2023-04-25
40248,Gadget X,CLOTHING,Warehouse 1,Aisle 1,200,49.87,Supplier D,In Stock,2022-12-20
40249,Gadget X,ELECTRONICS,Warehouse 1,Aisle 4,0,45.86,Supplier B,Out Of Stock,2023-04-25
40250,Gadget Y,FURNITURE,Warehouse 2,Aisle 3,0,0,Supplier D,Low Stock,2023-04-25
40251,Widget B,TOYS,Warehouse 1,Aisle 3,258,42.95,Supplier A,In Stock,2023-04-25
40252,Gadget X,CLOTHING,Warehouse 1,Aisle 2,0,10.55,Supplier D,Out Of Stock,2023-03-05
40253,Widget B,CLOTHING,Warehouse 1,Aisle 1,0,0,Supplier A,Out Of Stock,2023-01-15
40254,Gadget Y,FURNITURE,Warehouse 2,Aisle 4,0,0,Supplier D,In Stock,2022-12-20
40255,Gadget X,TOYS,Warehouse 3,Aisle 3,0,0,Supplier C,Low Stock,2023-04-25
40256,Gadget Y,ELECTRONICS,Warehouse 3,Aisle 2,200,0,Supplier A,In Stock,2023-04-25
40257,Gadget Z,CLOTHING,Warehouse 1,Aisle 5,0,0,Supplier A,In Stock,2023-03-05
40258,Gadget Y,CLOTHING,Warehouse 3,Aisle 4,200,47.19,Supplier A,In Stock,2023-04-25
40259,Gadget Z,FURNITURE,Warehouse 1,Aisle 1,0,35.46,Supplier D,In Stock,2023-04-25
40260,Widget C,FURNITURE,Warehouse 1,Aisle 3,117,20.95,Supplier A,Out Of Stock,2023-01-15
40261,Gadget Z,ELECTRONICS,Warehouse 1,Aisle 3,121,0,Supplier B,In Stock,2023-03-05
40262,Widget A,FURNITURE,Warehouse 3,Aisle 2,200,0,Supplier A,Low Stock,2023-04-25
40263,Gadget Z,CLOTHING,Warehouse 1,Aisle 1,200,14.19,Supplier A,Out Of Stock,2023-01-15
40264,Widget A,TOYS,Warehouse 1,Aisle 5,200,0,Supplier B,Out Of Stock,2023-03-05
40265,Widget B,FURNITURE,Warehouse 3,Aisle 4,200,0,Supplier A,Out Of Stock,2023-03-05
40266,Widget C,FURNITURE,Warehouse 2,Aisle 5,245,0,Supplier B,Out Of Stock,2023-04-25
40267,Widget A,TOYS,Warehouse 3,Aisle 2,224,48.12,Supplier D,Out Of Stock,2023-04-25
40268,Gadget Y,ELECTRONICS,Warehouse 3,Aisle 1,161,0,Supplier C,Low Stock,2023-04-25
40269,Gadget Z,TOYS,Warehouse 3,Aisle 2,0,0,Supplier D,In Stock,2023-03-05
40270,Gadget X,CLOTHING,Warehouse 3,Aisle 4,0,0,Supplier D,Low Stock,2022-12-20
40271,Gadget Z,TOYS,Warehouse 3,Aisle 2,0,0,Supplier D,In Stock,2023-04-25
40272,Gadget X,CLOTHING,Warehouse 3,Aisle 1,200,36.98,Supplier C,In Stock,2023-04-25
40273,Gadget Y,TOYS,Warehouse 2,Aisle 2,208,0,Supplier C,Out Of Stock,2023-04-25
40274,Gadget X,CLOTHING,Warehouse 2,Aisle 4,200,25.44,Supplier C,Low Stock,2022-12-20
40275,Gadget Z,FURNITURE,Warehouse 2,Aisle 5,0,0,Supplier B,In Stock,2023-03-05
40276,Gadget Z,ELECTRONICS,Warehouse 1,Aisle 4,0,0,Supplier A,In Stock,2022-12-20
40277,Gadget Z,TOYS,Warehouse 3,Aisle 4,178,0,Supplier A,Low Stock,2023-01-15
40278,Gadget X,TOYS,Warehouse 3,Aisle 3,200,38.83,Supplier D,Out Of Stock,2023-04-25
40279,Gadget X,FURNITURE,Warehouse 1,Aisle 5,175,15.51,Supplier B,Out Of Stock,2022-12-20
40280,Widget A,FURNITURE,Warehouse 3,Aisle 3,0,38.27,Supplier A,Out Of Stock,2022-12-20
40281,Widget B,FURNITURE,Warehouse 3,Aisle 3,200,30.41,Supplier C,In Stock,2023-01-15
40282,Widget B,CLOTHING,Warehouse 3,Aisle 4,0,34.48,Supplier B,Out Of Stock,2023-01-15
40283,Widget A,TOYS,Warehouse 3,Aisle 5,200,15.25,Supplier B,Out Of Stock,2023-03-05
40284,Widget B,CLOTHING,Warehouse 2,Aisle 2,200,0,Supplier B,Out Of Stock,2022-12-20
40285,Widget C,ELECTRONICS,Warehouse 2,Aisle 2,200,0,Supplier B,Low Stock,2022-12-20
40286,Widget A,TOYS,Warehouse 1,Aisle 2,200,0,Supplier C,Low Stock,2023-04-25
40287,Widget B,TOYS,Warehouse 3,Aisle 4,173,0,Supplier C,Low Stock,2022-12-20
40288,Gadget Y,ELECTRONICS,Warehouse 1,Aisle 1,83,0,Supplier B,Out Of Stock,2022-12-20
40289,Gadget Y,TOYS,Warehouse 3,Aisle 2,0,12.62,Supplier D,Out Of Stock,2023-03-05
40290,Widget B,TOYS,Warehouse 1,Aisle 2,0,0,Supplier C,Out Of Stock,2023-04-25
40291,Widget A,ELECTRONICS,Warehouse 3,Aisle 5,200,0,Supplier A,Low Stock,2023-04-25
40292,Widget B,TOYS,Warehouse 1,Aisle 5,200,37.67,Supplier D,Out Of Stock,2023-01-15
40293,Gadget Y,ELECTRONICS,Warehouse 1,Aisle 5,238,0,Supplier D,Out Of Stock,2023-03-05
40294,Widget A,FURNITURE,Warehouse 1,Aisle 4,0,13.09,Supplier B,In Stock,2022-12-20
